Round,All India Rank,Choice No.,Institute,Course,Allotted Quota,Allotted/Candidate Category,Cand_Cat_Split,Status
1,28861,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,28894,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,28918,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,28941,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Retained
1,28945,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,28953,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,29029,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Retained
3,29033,5,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,UR,General,Upgraded
1,29083,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,29085,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,29089,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR OBC-B (Non- Creamy Layer),,Retained
3,29112,9,DIAMOND HARBOUR GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Upgraded
3,29122,8,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
1,29163,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
1,29171,-,"COLLEGE OF MEDICINE AND SAGORE DUTTA HOSPITAL, KAMARHATI",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,29204,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,29227,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,29263,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,29277,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Retained
1,29282,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
3,29287,4,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Upgraded
1,29304,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,29317,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,29319,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,29322,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,29327,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,EWS,Retained
1,29333,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
2,29417,-,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,UR,General,Not Upgraded
1,29449,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
1,29458,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
1,29486,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Retained
3,29490,9,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,State Quota,UR,General,Upgraded
1,29515,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
1,29532,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,29542,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Retained
1,29550,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
1,29552,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
1,29558,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
1,29563,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,29577,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,29604,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Retained
1,29644,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,29665,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,29670,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,29678,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
1,29687,-,ESI PGI MSR AND ESIC MEDICAL COLLEGE JOKA KOLKATA,MBBS,State Quota,OBC (Non-Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
1,29722,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
3,29747,2,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
1,29749,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,29771,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Not Upgraded
1,29775,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
3,29784,4,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Upgraded
3,29785,7,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Upgraded
1,29796,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Not Upgraded
1,29821,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Retained
1,29836,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
1,29874,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
1,29884,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
1,29897,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
1,29919,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
1,29924,-,TAMRALIPTO GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,29925,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,29933,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
3,29947,12,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
1,29966,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
1,29977,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,29989,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Not Upgraded
1,30031,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
3,30034,11,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
3,30039,1,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Upgraded
1,30066,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
3,30094,7,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
3,30112,10,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
1,30118,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,30123,-,TAMRALIPTO GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,30176,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
1,30194,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Retained
3,30216,7,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Fresh Allotment
1,30219,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,SC,SC,Retained
1,30226,-,DEBEN MAHATA GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,30231,-,DEBEN MAHATA GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
3,30232,8,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
1,30253,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,30262,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Retained
3,30300,8,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Upgraded
1,30343,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
3,30347,5,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,UR,General,Upgraded
1,30378,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
3,30380,6,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,UR,General,Fresh Allotment
1,30389,-,TAMRALIPTO GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,30403,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
2,30414,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,30436,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,30468,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
3,30482,7,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Upgraded
1,30494,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,State Quota,UR,General,Retained
1,30513,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,30577,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
1,30584,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,30637,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,30670,-,TAMRALIPTO GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
2,30730,-,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,UR,General,Retained
1,30747,-,TAMRALIPTO GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
3,30774,8,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,UR,General,Upgraded
1,30819,-,DEBEN MAHATA GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
1,30826,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,30841,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
3,30874,7,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Upgraded
1,30891,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
1,30926,-,DEBEN MAHATA GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
2,30933,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
3,30967,3,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Upgraded
1,30971,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Retained
1,30980,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,30992,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,30994,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Retained
1,30997,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Not Upgraded
3,30999,7,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Fresh Allotment
1,31027,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Retained
1,31050,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Not Upgraded
1,31087,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,31091,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,31096,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
3,31124,1,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Upgraded
1,31135,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,SC,SC,Retained
1,31146,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR OBC-A (Non- Creamy Layer),,Retained
3,31156,5,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
3,31157,1,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Upgraded
1,31203,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Not Upgraded
3,31207,6,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
1,31227,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
2,31272,-,TAMRALIPTO GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,31300,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,31307,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,31315,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,31334,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Retained
1,31339,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,31342,-,BARASAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,31364,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Not Upgraded
3,31400,8,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,UR,General,Fresh Allotment
1,31414,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
3,31445,3,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Upgraded
1,31449,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,31457,-,RAMPURHAT GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,31464,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
3,31477,10,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
3,31486,8,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,UR,General,Upgraded
3,31495,1,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR,General,Upgraded
1,31506,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,31508,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
3,31511,1,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Upgraded
1,31519,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,31527,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
3,31560,6,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Fresh Allotment
1,31590,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR OBC-A (Non- Creamy Layer),,Retained
3,31612,8,RAIGANJ GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Upgraded
3,31630,10,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Upgraded
1,31641,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Not Upgraded
1,31644,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
3,31658,11,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Upgraded
1,31660,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Retained
1,31676,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Not Upgraded
1,31711,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Not Upgraded
1,31770,-,TAMRALIPTO GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,31850,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
1,31872,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
3,31875,4,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Upgraded
1,31889,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,31891,-,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,31921,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,31923,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,31924,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,31944,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Not Upgraded
1,31976,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Not Upgraded
1,32004,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Retained
3,32011,1,"MAHARAJA JITENDRA NARAYAN MEDICAL COLLEGE AND HOSPITAL, COOCHBEHAR",MBBS,State Quota,UR,General,Upgraded
1,32019,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,32041,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,SC,SC,Retained
1,32049,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR OBC-A (Non- Creamy Layer),,Retained
1,32054,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR OBC-A (Non- Creamy Layer),,Retained
1,32088,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Retained
2,32114,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
3,32138,7,"NORTH BENGAL MEDICAL COLLEGE AND HOSPITAL, DARJEELING",MBBS,State Quota,UR,General,Upgraded
1,32173,-,DEBEN MAHATA GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Retained
1,32181,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Retained
1,32183,-,TAMRALIPTO GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
1,32221,-,"MALDA MEDICAL COLLEGE AND HOSPITAL, MALDA",MBBS,State Quota,UR,General,Not Upgraded
1,32228,-,PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE,MBBS,State Quota,UR,General,Retained
1,32240,-,SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
1,32263,-,RAMPURHAT GOVT MEDICAL COLLEGE AND HOSPITAL,MBBS,State Quota,UR,General,Not Upgraded
1,32285,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,32290,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
2,32297,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
